latitude,longitude,geometry
-122.26215026585679,37.89809356404143,POINT (-122.26215026585679 37.89809356404143)
-122.27843041213309,37.887206447900944,POINT (-122.27843041213309 37.887206447900944)
-122.2717110104571,37.88723946347991,POINT (-122.2717110104571 37.88723946347991)
-122.2714780105741,37.88698959575466,POINT (-122.2714780105741 37.88698959575466)
-122.27237607099367,37.88799672233797,POINT (-122.27237607099367 37.88799672233797)
-122.27740380823839,37.88753847756551,POINT (-122.27740380823839 37.88753847756551)
-122.25554299408635,37.88760459908917,POINT (-122.25554299408635 37.88760459908917)
-122.25685751294375,37.88852375204424,POINT (-122.25685751294375 37.88852375204424)
-122.2848721097288,37.87520263410059,POINT (-122.2848721097288 37.87520263410059)
-122.26673072239822,37.88877127404864,POINT (-122.26673072239822 37.88877127404864)
-122.25440519933079,37.8855841037807,POINT (-122.25440519933079 37.8855841037807)
-122.25131994094774,37.88709255595485,POINT (-122.25131994094774 37.88709255595485)
-122.28209167708499,37.878033309053556,POINT (-122.28209167708499 37.878033309053556)
-122.26366867248474,37.89278132707711,POINT (-122.26366867248474 37.89278132707711)
-122.26358654109042,37.892679548162235,POINT (-122.26358654109042 37.892679548162235)
-122.26366710610823,37.89286099744753,POINT (-122.26366710610823 37.89286099744753)
-122.2586454748687,37.886825036549844,POINT (-122.2586454748687 37.886825036549844)
-122.2593952811202,37.88629130432826,POINT (-122.2593952811202 37.88629130432826)
-122.25016910644958,37.883632911332825,POINT (-122.25016910644958 37.883632911332825)
-122.250099135554,37.88367858816996,POINT (-122.250099135554 37.88367858816996)
-122.24712502709053,37.87683072320757,POINT (-122.24712502709053 37.87683072320757)
-122.24812882372395,37.87716333442616,POINT (-122.24812882372395 37.87716333442616)
-122.25178639001282,37.86795785088726,POINT (-122.25178639001282 37.86795785088726)
-122.25016910644958,37.883632911332825,POINT (-122.25016910644958 37.883632911332825)
-122.28538936882417,37.8798485594829,POINT (-122.28538936882417 37.8798485594829)
-122.29226546422345,37.878080500371844,POINT (-122.29226546422345 37.878080500371844)
-122.2842942140655,37.877108716213606,POINT (-122.2842942140655 37.877108716213606)
-122.28512351235919,37.87737016331471,POINT (-122.28512351235919 37.87737016331471)
-122.26567566650095,37.88812852471323,POINT (-122.26567566650095 37.88812852471323)
-122.29004900608003,37.87670227657095,POINT (-122.29004900608003 37.87670227657095)
-122.25040015136084,37.88292355930711,POINT (-122.25040015136084 37.88292355930711)
-122.25242928029577,37.88270461683093,POINT (-122.25242928029577 37.88270461683093)
-122.25533819689313,37.88810343628855,POINT (-122.25533819689313 37.88810343628855)
-122.25524609322432,37.88326020124634,POINT (-122.25524609322432 37.88326020124634)
-122.26545879538817,37.88622551234112,POINT (-122.26545879538817 37.88622551234112)
-122.26026255344938,37.874864177264364,POINT (-122.26026255344938 37.874864177264364)
-122.26029134542851,37.874762808864695,POINT (-122.26029134542851 37.874762808864695)
-122.24728538228585,37.876746726789,POINT (-122.24728538228585 37.876746726789)
-122.24658297890988,37.87667415298089,POINT (-122.24658297890988 37.87667415298089)
-122.24722119826076,37.875137269544624,POINT (-122.24722119826076 37.875137269544624)
-122.31601755542172,37.86329953647403,POINT (-122.31601755542172 37.86329953647403)
-122.29923802217645,37.86908855603807,POINT (-122.29923802217645 37.86908855603807)
-122.29060600176652,37.87565896668373,POINT (-122.29060600176652 37.87565896668373)
-122.27554701303337,37.89090510934126,POINT (-122.27554701303337 37.89090510934126)
-122.27056502500506,37.893169790465805,POINT (-122.27056502500506 37.893169790465805)
-122.27578203053562,37.90260074993583,POINT (-122.27578203053562 37.90260074993583)
-122.26723880963499,37.89082168760474,POINT (-122.26723880963499 37.89082168760474)
-122.27554701303337,37.89090510934126,POINT (-122.27554701303337 37.89090510934126)
-122.25095217160867,37.88115063653851,POINT (-122.25095217160867 37.88115063653851)
-122.24876322135451,37.881551089610774,POINT (-122.24876322135451 37.881551089610774)
-122.25344707247518,37.88148574127593,POINT (-122.25344707247518 37.88148574127593)
-122.25123251827617,37.88177612107566,POINT (-122.25123251827617 37.88177612107566)
-122.26148138399085,37.88044253953274,POINT (-122.26148138399085 37.88044253953274)
-122.25418828966606,37.88872137774599,POINT (-122.25418828966606 37.88872137774599)
-122.2586454748687,37.886825036549844,POINT (-122.2586454748687 37.886825036549844)
-122.31118810763293,37.86515916638988,POINT (-122.31118810763293 37.86515916638988)
-122.28479777520795,37.87456170073053,POINT (-122.28479777520795 37.87456170073053)
-122.29358017811025,37.876558726500946,POINT (-122.29358017811025 37.876558726500946)
-122.29482956332303,37.86997696740408,POINT (-122.29482956332303 37.86997696740408)
-122.30131866000167,37.87750321700906,POINT (-122.30131866000167 37.87750321700906)
-122.26067657120822,37.883109296697334,POINT (-122.26067657120822 37.883109296697334)
-122.29199344838186,37.86845146576621,POINT (-122.29199344838186 37.86845146576621)
-122.3040525999593,37.8769617278602,POINT (-122.3040525999593 37.8769617278602)
-122.25714497707617,37.87732504540343,POINT (-122.25714497707617 37.87732504540343)
-122.26426911674,37.877372602204346,POINT (-122.26426911674 37.877372602204346)
-122.26054877108517,37.892616385261135,POINT (-122.26054877108517 37.892616385261135)
-122.25858897871264,37.890726970479314,POINT (-122.25858897871264 37.890726970479314)
-122.25729599499664,37.89137797555302,POINT (-122.25729599499664 37.89137797555302)
-122.26607647228815,37.8924431896271,POINT (-122.26607647228815 37.8924431896271)
-122.26269494844114,37.88433376425691,POINT (-122.26269494844114 37.88433376425691)
-122.26262978935712,37.884217311534286,POINT (-122.26262978935712 37.884217311534286)
-122.26171914236704,37.889868637107945,POINT (-122.26171914236704 37.889868637107945)
-122.26161510201418,37.88971980596855,POINT (-122.26161510201418 37.88971980596855)
-122.25328868211184,37.88973868020804,POINT (-122.25328868211184 37.88973868020804)
-122.25590013412443,37.88629388983121,POINT (-122.25590013412443 37.88629388983121)
-122.2557157755396,37.88436222875409,POINT (-122.2557157755396 37.88436222875409)
-122.25222840514976,37.892244352149966,POINT (-122.25222840514976 37.892244352149966)
-122.24838902866844,37.87759839908126,POINT (-122.24838902866844 37.87759839908126)
-122.2499008997548,37.87718679391299,POINT (-122.2499008997548 37.87718679391299)
-122.24963260091178,37.87888689900761,POINT (-122.24963260091178 37.87888689900761)
-122.25420572372843,37.878835520259166,POINT (-122.25420572372843 37.878835520259166)
-122.25423579640363,37.878861858532844,POINT (-122.25423579640363 37.878861858532844)
-122.24812882372395,37.87716333442616,POINT (-122.24812882372395 37.87716333442616)
-122.2743083404845,37.883244448185515,POINT (-122.2743083404845 37.883244448185515)
-122.27254841056715,37.87797716351435,POINT (-122.27254841056715 37.87797716351435)
-122.25981309722519,37.85518953479136,POINT (-122.25981309722519 37.85518953479136)
-122.27377547847495,37.8866124434696,POINT (-122.27377547847495 37.8866124434696)
-122.26977240576578,37.887953409620074,POINT (-122.26977240576578 37.887953409620074)
-122.27930312646359,37.88876789215482,POINT (-122.27930312646359 37.88876789215482)
-122.26673072239822,37.88877127404864,POINT (-122.26673072239822 37.88877127404864)
-122.29108837870471,37.87676479402342,POINT (-122.29108837870471 37.87676479402342)
-122.28814854987156,37.84680192696556,POINT (-122.28814854987156 37.84680192696556)
-122.25986688068605,37.89104852548614,POINT (-122.25986688068605 37.89104852548614)
-122.26167180660242,37.888532364395964,POINT (-122.26167180660242 37.888532364395964)
-122.2631503256265,37.88855560495283,POINT (-122.2631503256265 37.88855560495283)
-122.30524535460502,37.87296459418516,POINT (-122.30524535460502 37.87296459418516)
-122.25398470556196,37.89227664714576,POINT (-122.25398470556196 37.89227664714576)
-122.25378102729904,37.89091865225781,POINT (-122.25378102729904 37.89091865225781)
-122.25486924717494,37.89150059270999,POINT (-122.25486924717494 37.89150059270999)
-122.26606183272818,37.89241044512838,POINT (-122.26606183272818 37.89241044512838)
-122.25590013412443,37.88629388983121,POINT (-122.25590013412443 37.88629388983121)
-122.29237830616228,37.88117235182345,POINT (-122.29237830616228 37.88117235182345)
-122.28366321054065,37.88235566713562,POINT (-122.28366321054065 37.88235566713562)
-122.28713708687506,37.882536857540195,POINT (-122.28713708687506 37.882536857540195)
-122.29919284897882,37.87979693615928,POINT (-122.29919284897882 37.87979693615928)
-122.28730315558461,37.86873837312891,POINT (-122.28730315558461 37.86873837312891)
-122.26548771069073,37.90214393984358,POINT (-122.26548771069073 37.90214393984358)
-122.29181067750301,37.86814883261191,POINT (-122.29181067750301 37.86814883261191)
-122.29273717544548,37.876735645362245,POINT (-122.29273717544548 37.876735645362245)
-122.28349306837023,37.8729024470583,POINT (-122.28349306837023 37.8729024470583)
-122.28981294185427,37.87208920525811,POINT (-122.28981294185427 37.87208920525811)
-122.27494771307052,37.88541509184936,POINT (-122.27494771307052 37.88541509184936)
-122.27377547847495,37.8866124434696,POINT (-122.27377547847495 37.8866124434696)
-122.27300141090818,37.88576501572294,POINT (-122.27300141090818 37.88576501572294)
-122.2611006893671,37.88812612523184,POINT (-122.2611006893671 37.88812612523184)
-122.25533819689313,37.88810343628855,POINT (-122.25533819689313 37.88810343628855)
-122.2224308272177,37.85333936874439,POINT (-122.2224308272177 37.85333936874439)
-122.2501910989649,37.886107412879596,POINT (-122.2501910989649 37.886107412879596)
-122.29962965462299,37.874090684351806,POINT (-122.29962965462299 37.874090684351806)
-122.2577864791549,37.88882099774937,POINT (-122.2577864791549 37.88882099774937)
-122.25677243796493,37.89063795597997,POINT (-122.25677243796493 37.89063795597997)
-122.25532020586806,37.88873476953099,POINT (-122.25532020586806 37.88873476953099)
-122.25677243796493,37.89063795597997,POINT (-122.25677243796493 37.89063795597997)
-122.25865183071353,37.88789687002856,POINT (-122.25865183071353 37.88789687002856)
-122.25917732839054,37.88827976455651,POINT (-122.25917732839054 37.88827976455651)
-122.28482573606894,37.89178015561308,POINT (-122.28482573606894 37.89178015561308)
-122.28037040021756,37.87605481111255,POINT (-122.28037040021756 37.87605481111255)
-122.30312617303865,37.86703361373779,POINT (-122.30312617303865 37.86703361373779)
-122.27006338553403,37.88645733794378,POINT (-122.27006338553403 37.88645733794378)
-122.27819862053,37.88577887652466,POINT (-122.27819862053 37.88577887652466)
-122.25668647275914,37.89059391881395,POINT (-122.25668647275914 37.89059391881395)
-122.25677448004899,37.88999244429913,POINT (-122.25677448004899 37.88999244429913)
-122.26032637639172,37.87602029672422,POINT (-122.26032637639172 37.87602029672422)
-122.27388572062996,37.87962986296202,POINT (-122.27388572062996 37.87962986296202)
-122.25671966564472,37.87999778422903,POINT (-122.25671966564472 37.87999778422903)
-122.25654693005994,37.87958147251351,POINT (-122.25654693005994 37.87958147251351)
-122.27329489104426,37.87419600410571,POINT (-122.27329489104426 37.87419600410571)
-122.30363648536314,37.866794468065955,POINT (-122.30363648536314 37.866794468065955)
-122.22240001625445,37.853864060491375,POINT (-122.22240001625445 37.853864060491375)
-122.3171975171553,37.86281303833082,POINT (-122.3171975171553 37.86281303833082)
-122.28692590148407,37.87745826013828,POINT (-122.28692590148407 37.87745826013828)
-122.29432689733373,37.878919912044026,POINT (-122.29432689733373 37.878919912044026)
-122.29349239667953,37.879091221138175,POINT (-122.29349239667953 37.879091221138175)
-122.25453943295395,37.88774242761848,POINT (-122.25453943295395 37.88774242761848)
-122.27359215331,37.8946707907419,POINT (-122.27359215331 37.8946707907419)
-122.27237602713794,37.90245002689989,POINT (-122.27237602713794 37.90245002689989)
-122.3059074216335,37.87532220405797,POINT (-122.3059074216335 37.87532220405797)
-122.29315023983978,37.870313564080725,POINT (-122.29315023983978 37.870313564080725)
-122.26588115362229,37.87055915982297,POINT (-122.26588115362229 37.87055915982297)
-122.3006955778699,37.87016697332082,POINT (-122.3006955778699 37.87016697332082)
-122.2992783601465,37.87825055799423,POINT (-122.2992783601465 37.87825055799423)
-122.30021145779499,37.87397292378006,POINT (-122.30021145779499 37.87397292378006)
-122.29372431445442,37.87019565112156,POINT (-122.29372431445442 37.87019565112156)
-122.29580700027638,37.872995243825066,POINT (-122.29580700027638 37.872995243825066)
-122.29751524586194,37.87828292040937,POINT (-122.29751524586194 37.87828292040937)
-122.28022841757577,37.88623721635275,POINT (-122.28022841757577 37.88623721635275)
-122.25135050668977,37.88515838221583,POINT (-122.25135050668977 37.88515838221583)
-122.25317839724289,37.881921662121236,POINT (-122.25317839724289 37.881921662121236)
-122.25751498780343,37.85462429785778,POINT (-122.25751498780343 37.85462429785778)
-122.28615965945338,37.87700977278848,POINT (-122.28615965945338 37.87700977278848)
-122.28520157959339,37.87809344776871,POINT (-122.28520157959339 37.87809344776871)
-122.27112834097872,37.87539591037394,POINT (-122.27112834097872 37.87539591037394)
-122.26997125740179,37.88564705009645,POINT (-122.26997125740179 37.88564705009645)
-122.26771316395636,37.88593015284578,POINT (-122.26771316395636 37.88593015284578)
-122.26657298251354,37.88607768604836,POINT (-122.26657298251354 37.88607768604836)
-122.26242158451397,37.87625754170752,POINT (-122.26242158451397 37.87625754170752)
-122.28346452655894,37.91473083137179,POINT (-122.28346452655894 37.91473083137179)
-122.27882426599345,37.88704275604099,POINT (-122.27882426599345 37.88704275604099)
-122.27843041213309,37.887206447900944,POINT (-122.27843041213309 37.887206447900944)
-122.27319551762558,37.87330066250543,POINT (-122.27319551762558 37.87330066250543)
-122.25916700866706,37.88251240059895,POINT (-122.25916700866706 37.88251240059895)
-122.25921472320691,37.882112729822005,POINT (-122.25921472320691 37.882112729822005)
-122.27492903565808,37.902735804371794,POINT (-122.27492903565808 37.902735804371794)
-122.27457547965666,37.88492213962625,POINT (-122.27457547965666 37.88492213962625)
-122.27775647137179,37.88902122869479,POINT (-122.27775647137179 37.88902122869479)
-122.27709062903838,37.89146351941203,POINT (-122.27709062903838 37.89146351941203)
-122.28568751822345,37.891373801526214,POINT (-122.28568751822345 37.891373801526214)
-122.27818683712199,37.89143053616878,POINT (-122.27818683712199 37.89143053616878)
-122.2785099184827,37.887487479181694,POINT (-122.2785099184827 37.887487479181694)
-122.27843041213309,37.887206447900944,POINT (-122.27843041213309 37.887206447900944)
-122.29965630177617,37.8722099170213,POINT (-122.29965630177617 37.8722099170213)
-122.2778022057643,37.880808371203365,POINT (-122.2778022057643 37.880808371203365)
-122.29691211516503,37.87276967349837,POINT (-122.29691211516503 37.87276967349837)
-122.26186698337582,37.883326386965166,POINT (-122.26186698337582 37.883326386965166)
-122.25180679287563,37.884740968589746,POINT (-122.25180679287563 37.884740968589746)
-122.27070785309513,37.881877735016666,POINT (-122.27070785309513 37.881877735016666)
-122.2823896962794,37.88026812902118,POINT (-122.2823896962794 37.88026812902118)
-122.28314537480566,37.91390231461257,POINT (-122.28314537480566 37.91390231461257)
-122.27576228427584,37.87572250923824,POINT (-122.27576228427584 37.87572250923824)
-122.27292453418129,37.892479961194624,POINT (-122.27292453418129 37.892479961194624)
-122.25850078370958,37.876265196213986,POINT (-122.25850078370958 37.876265196213986)
-122.27995800728092,37.88002463883676,POINT (-122.27995800728092 37.88002463883676)
-122.26234274315213,37.89357638511219,POINT (-122.26234274315213 37.89357638511219)
-122.2492808554214,37.88586613998618,POINT (-122.2492808554214 37.88586613998618)
-122.30305632063954,37.88091499413713,POINT (-122.30305632063954 37.88091499413713)
-122.30484095522387,37.88055398888857,POINT (-122.30484095522387 37.88055398888857)
-122.30484095522387,37.88055398888857,POINT (-122.30484095522387 37.88055398888857)
-122.26083632948838,37.8904215517984,POINT (-122.26083632948838 37.8904215517984)
-122.28450405291096,37.90345651246137,POINT (-122.28450405291096 37.90345651246137)
-122.29637791944731,37.8747493138544,POINT (-122.29637791944731 37.8747493138544)
-122.2645591646143,37.85555335166498,POINT (-122.2645591646143 37.85555335166498)
-122.26862802640551,37.884036966407265,POINT (-122.26862802640551 37.884036966407265)
-122.26665733485626,37.87688847665461,POINT (-122.26665733485626 37.87688847665461)
-122.2805413576351,37.877546484040344,POINT (-122.2805413576351 37.877546484040344)
-122.28152720734779,37.876822945509026,POINT (-122.28152720734779 37.876822945509026)
-122.27565916744646,37.87481694236811,POINT (-122.27565916744646 37.87481694236811)
-122.29640119311756,37.87850038355429,POINT (-122.29640119311756 37.87850038355429)
-122.30352777519494,37.87892598642356,POINT (-122.30352777519494 37.87892598642356)
-122.30330828925693,37.878967780746,POINT (-122.30330828925693 37.878967780746)
-122.30058000346199,37.87514755713009,POINT (-122.30058000346199 37.87514755713009)
-122.26221136501682,37.88768311299463,POINT (-122.26221136501682 37.88768311299463)
-122.25052748457274,37.88200494450989,POINT (-122.25052748457274 37.88200494450989)
-122.30189105726618,37.87738598462444,POINT (-122.30189105726618 37.87738598462444)
-122.25336303718593,37.888192526658116,POINT (-122.25336303718593 37.888192526658116)
-122.26366710610823,37.89286099744753,POINT (-122.26366710610823 37.89286099744753)
-122.25700906179038,37.8893613182478,POINT (-122.25700906179038 37.8893613182478)
-122.26257830728161,37.88948774834589,POINT (-122.26257830728161 37.88948774834589)
-122.25845018684984,37.892693660003054,POINT (-122.25845018684984 37.892693660003054)
-122.25809812164016,37.88054859434197,POINT (-122.25809812164016 37.88054859434197)
-122.25804605497935,37.87900980254909,POINT (-122.25804605497935 37.87900980254909)
-122.25748202952917,37.87385358856811,POINT (-122.25748202952917 37.87385358856811)
-122.25748202952917,37.87385358856811,POINT (-122.25748202952917 37.87385358856811)
-122.25687010389733,37.87398630688524,POINT (-122.25687010389733 37.87398630688524)
-122.24699703102992,37.87901599827112,POINT (-122.24699703102992 37.87901599827112)
-122.24715772872932,37.87921955654586,POINT (-122.24715772872932 37.87921955654586)
-122.27474526081627,37.89317569455407,POINT (-122.27474526081627 37.89317569455407)
-122.2457945166993,37.87549268619927,POINT (-122.2457945166993 37.87549268619927)
-122.2869257204536,37.86695042458082,POINT (-122.2869257204536 37.86695042458082)
-122.29250492628202,37.8760153934045,POINT (-122.29250492628202 37.8760153934045)
-122.28652059081551,37.87760792172021,POINT (-122.28652059081551 37.87760792172021)
-122.28448545100791,37.871590281886256,POINT (-122.28448545100791 37.871590281886256)
-122.28254607282614,37.875815976851875,POINT (-122.28254607282614 37.875815976851875)
-122.26973223887123,37.88797508610285,POINT (-122.26973223887123 37.88797508610285)
-122.26956112809593,37.887558081811186,POINT (-122.26956112809593 37.887558081811186)
-122.27637726733025,37.888089544370615,POINT (-122.27637726733025 37.888089544370615)
-122.27001020960196,37.8898513888617,POINT (-122.27001020960196 37.8898513888617)
-122.25782918901959,37.87453854841896,POINT (-122.25782918901959 37.87453854841896)
-122.27213441383154,37.8901026182352,POINT (-122.27213441383154 37.8901026182352)
-122.2760968168499,37.887015656511274,POINT (-122.2760968168499 37.887015656511274)
-122.2630548983581,37.8792111577214,POINT (-122.2630548983581 37.8792111577214)
-122.26434805547262,37.88637257900532,POINT (-122.26434805547262 37.88637257900532)
-122.25409331495294,37.88140885152094,POINT (-122.25409331495294 37.88140885152094)
-122.26365781574856,37.88095734870588,POINT (-122.26365781574856 37.88095734870588)
-122.26959648021844,37.90262011949728,POINT (-122.26959648021844 37.90262011949728)
-122.25604367849182,37.87750004253014,POINT (-122.25604367849182 37.87750004253014)
-122.26606183272818,37.89241044512838,POINT (-122.26606183272818 37.89241044512838)
-122.26349294672455,37.88342434661071,POINT (-122.26349294672455 37.88342434661071)
-122.26465183079891,37.902707853302886,POINT (-122.26465183079891 37.902707853302886)
-122.26138993187513,37.88002090031738,POINT (-122.26138993187513 37.88002090031738)
-122.26132395674075,37.8797966546365,POINT (-122.26132395674075 37.8797966546365)
-122.25365863916288,37.88156637774836,POINT (-122.25365863916288 37.88156637774836)
-122.25653254194789,37.889951623926365,POINT (-122.25653254194789 37.889951623926365)
-122.26319761117279,37.890535325109816,POINT (-122.26319761117279 37.890535325109816)
-122.24818680421266,37.87701312896245,POINT (-122.24818680421266 37.87701312896245)
-122.26441028018209,37.8396622231258,POINT (-122.26441028018209 37.8396622231258)
-122.24818680421266,37.87701312896245,POINT (-122.24818680421266 37.87701312896245)
-122.24797065270175,37.87616286872727,POINT (-122.24797065270175 37.87616286872727)
-122.24766552005906,37.87540383847185,POINT (-122.24766552005906 37.87540383847185)
-122.24669360438958,37.8765987091421,POINT (-122.24669360438958 37.8765987091421)
-122.24658297890988,37.87667415298089,POINT (-122.24658297890988 37.87667415298089)
-122.24629734379748,37.87975536685822,POINT (-122.24629734379748 37.87975536685822)
-122.26001508278394,37.87458426386251,POINT (-122.26001508278394 37.87458426386251)
-122.24725315372898,37.880417204001006,POINT (-122.24725315372898 37.880417204001006)
-122.24669360438958,37.8765987091421,POINT (-122.24669360438958 37.8765987091421)
-122.25727773631232,37.87481045190777,POINT (-122.25727773631232 37.87481045190777)
-122.25704035287485,37.87824812715046,POINT (-122.25704035287485 37.87824812715046)
-122.27121947472628,37.876309899587035,POINT (-122.27121947472628 37.876309899587035)
-122.28134796057206,37.87317953345889,POINT (-122.28134796057206 37.87317953345889)
-122.25702045601685,37.87645684857177,POINT (-122.25702045601685 37.87645684857177)
-122.26657298251354,37.88607768604836,POINT (-122.26657298251354 37.88607768604836)
-122.265376945892,37.8742700338188,POINT (-122.265376945892 37.8742700338188)
-122.2651920518382,37.874290651528746,POINT (-122.2651920518382 37.874290651528746)
-122.26016569314467,37.888378339195306,POINT (-122.26016569314467 37.888378339195306)
-122.2601210003228,37.888320644412914,POINT (-122.2601210003228 37.888320644412914)
-122.27869546810976,37.8804845283284,POINT (-122.27869546810976 37.8804845283284)
-122.25237203143338,37.890401897764605,POINT (-122.25237203143338 37.890401897764605)
-122.26910389828276,37.87841612634606,POINT (-122.26910389828276 37.87841612634606)
-122.28233847784587,37.87395473626768,POINT (-122.28233847784587 37.87395473626768)
-122.29864118618273,37.87805494805769,POINT (-122.29864118618273 37.87805494805769)
-122.2978581082975,37.875700511691235,POINT (-122.2978581082975 37.875700511691235)
-122.29754554335896,37.882035246547666,POINT (-122.29754554335896 37.882035246547666)
-122.2969902104169,37.88214327569639,POINT (-122.2969902104169 37.88214327569639)
-122.256662916528,37.89259871595427,POINT (-122.256662916528 37.89259871595427)
-122.25219849612354,37.88995194060307,POINT (-122.25219849612354 37.88995194060307)
-122.2607296804459,37.89001730185284,POINT (-122.2607296804459 37.89001730185284)
-122.26066151503343,37.889846651921836,POINT (-122.26066151503343 37.889846651921836)
-122.26180107900684,37.89003497225829,POINT (-122.26180107900684 37.89003497225829)
-122.26211323960011,37.8917951133924,POINT (-122.26211323960011 37.8917951133924)
-122.27715760185099,37.89423688049291,POINT (-122.27715760185099 37.89423688049291)
-122.26771651013354,37.89312250486257,POINT (-122.26771651013354 37.89312250486257)
-122.28010502591597,37.892575189629895,POINT (-122.28010502591597 37.892575189629895)
-122.28160758099015,37.88868094836712,POINT (-122.28160758099015 37.88868094836712)
-122.28046503315105,37.89320563419075,POINT (-122.28046503315105 37.89320563419075)
-122.27363584364909,37.893164209904626,POINT (-122.27363584364909 37.893164209904626)
-122.27335574096755,37.89275641055174,POINT (-122.27335574096755 37.89275641055174)
-122.28193156875834,37.881682082021115,POINT (-122.28193156875834 37.881682082021115)
-122.275600489801,37.88611736588624,POINT (-122.275600489801 37.88611736588624)
-122.2918800158573,37.868096061654626,POINT (-122.2918800158573 37.868096061654626)
-122.26918419269953,37.88948234471285,POINT (-122.26918419269953 37.88948234471285)
-122.28588208930188,37.879586335914134,POINT (-122.28588208930188 37.879586335914134)
-122.28383790880584,37.87859612318502,POINT (-122.28383790880584 37.87859612318502)
-122.29175168828455,37.87366803528387,POINT (-122.29175168828455 37.87366803528387)
-122.29148868740992,37.876552026749714,POINT (-122.29148868740992 37.876552026749714)
-122.2917350282354,37.87642124490082,POINT (-122.2917350282354 37.87642124490082)
-122.27276283539398,37.890255836883775,POINT (-122.27276283539398 37.890255836883775)
-122.28678153761973,37.87247228815113,POINT (-122.28678153761973 37.87247228815113)
-122.30128944865854,37.879368052973135,POINT (-122.30128944865854 37.879368052973135)
-122.30028450545858,37.868876203808306,POINT (-122.30028450545858 37.868876203808306)
-122.25728321231837,37.87906374060041,POINT (-122.25728321231837 37.87906374060041)
-122.2630548983581,37.8792111577214,POINT (-122.2630548983581 37.8792111577214)
-122.26594134828402,37.88065608040409,POINT (-122.26594134828402 37.88065608040409)
-122.26820410168212,37.88035646365489,POINT (-122.26820410168212 37.88035646365489)
-122.25714822219318,37.87826644249958,POINT (-122.25714822219318 37.87826644249958)
-122.30327379284394,37.86826542526893,POINT (-122.30327379284394 37.86826542526893)
-122.29674941651136,37.87592340459006,POINT (-122.29674941651136 37.87592340459006)
-122.26918419269953,37.88948234471285,POINT (-122.26918419269953 37.88948234471285)
-122.2789678946626,37.88960247007099,POINT (-122.2789678946626 37.88960247007099)
-122.27571366136226,37.88628459759507,POINT (-122.27571366136226 37.88628459759507)
-122.25669839486433,37.87741683231202,POINT (-122.25669839486433 37.87741683231202)
-122.2831311550908,37.89265793831725,POINT (-122.2831311550908 37.89265793831725)
-122.26858013799561,37.87389041985056,POINT (-122.26858013799561 37.87389041985056)
-122.27879497560927,37.878059001933465,POINT (-122.27879497560927 37.878059001933465)
-122.27853055898035,37.880544014221066,POINT (-122.27853055898035 37.880544014221066)
-122.27477307189349,37.88926868701932,POINT (-122.27477307189349 37.88926868701932)
-122.26393445039189,37.89076739217076,POINT (-122.26393445039189 37.89076739217076)
-122.25486924717494,37.89150059270999,POINT (-122.25486924717494 37.89150059270999)
-122.27555770374575,37.87390790962242,POINT (-122.27555770374575 37.87390790962242)
-122.25533496500626,37.873763997330975,POINT (-122.25533496500626 37.873763997330975)
-122.30464418541713,37.87966017059511,POINT (-122.30464418541713 37.87966017059511)
-122.275888973255,37.88304007955427,POINT (-122.275888973255 37.88304007955427)
-122.27970384454267,37.8801197988107,POINT (-122.27970384454267 37.8801197988107)
-122.28312145300006,37.87993020811228,POINT (-122.28312145300006 37.87993020811228)
-122.29144872871468,37.87554318653743,POINT (-122.29144872871468 37.87554318653743)
-122.28430135105904,37.88043015178549,POINT (-122.28430135105904 37.88043015178549)
-122.29167907868818,37.879458018198655,POINT (-122.29167907868818 37.879458018198655)
-122.2885026954514,37.88069344753352,POINT (-122.2885026954514 37.88069344753352)
-122.29524262583571,37.878740505265526,POINT (-122.29524262583571 37.878740505265526)
-122.28477691784644,37.88017575366399,POINT (-122.28477691784644 37.88017575366399)
-122.29125855108967,37.880510890333305,POINT (-122.29125855108967 37.880510890333305)
-122.28677781391292,37.87555491943707,POINT (-122.28677781391292 37.87555491943707)
-122.28615965945338,37.87700977278848,POINT (-122.28615965945338 37.87700977278848)
-122.30456661722046,37.87967645885767,POINT (-122.30456661722046 37.87967645885767)
-122.30399692519065,37.87979731360007,POINT (-122.30399692519065 37.87979731360007)
-122.29807553933563,37.88002408091712,POINT (-122.29807553933563 37.88002408091712)
-122.29724867966756,37.86670992463021,POINT (-122.29724867966756 37.86670992463021)
-122.2724119940882,37.89184559841876,POINT (-122.2724119940882 37.89184559841876)
-122.26319927922188,37.88652365568833,POINT (-122.26319927922188 37.88652365568833)
-122.26043286350225,37.88189405486561,POINT (-122.26043286350225 37.88189405486561)
-122.25861840255759,37.88824139422768,POINT (-122.25861840255759 37.88824139422768)
-122.25917732839054,37.88827976455651,POINT (-122.25917732839054 37.88827976455651)
-122.26411956044753,37.839975374670146,POINT (-122.26411956044753 37.839975374670146)
-122.26616505210572,37.89412494650595,POINT (-122.26616505210572 37.89412494650595)
-122.26017909172145,37.89412643177422,POINT (-122.26017909172145 37.89412643177422)
-122.25833322792818,37.890684777055704,POINT (-122.25833322792818 37.890684777055704)
-122.26384192173593,37.890738577082,POINT (-122.26384192173593 37.890738577082)
-122.25409404915855,37.88913273598284,POINT (-122.25409404915855 37.88913273598284)
-122.25954194387916,37.88195540355087,POINT (-122.25954194387916 37.88195540355087)
-122.25476539112579,37.884621493736404,POINT (-122.25476539112579 37.884621493736404)
-122.25450521826554,37.88461162933402,POINT (-122.25450521826554 37.88461162933402)
